,rfid,animal_id_given_by_breeder,sex,cohort,site,escalation_of_heroin_intake_12h,total_heroin_consumption,bp,tail_flick_bl2,regressedlr_cluster,regressedlr_1vAll_cluster_1,regressedlr_1vAll_cluster_2,regressedlr_1vAll_cluster_3,surgery_weight,room_box
409,933000320188585,IT368,F,unicam_10,UCAM,186.6666667,9960.0,4.0,0.35,2.0,0.0,1.0,0.0,187.0,46_4
410,933000320188207,IT375,F,unicam_10,UCAM,-780.0,8560.0,6.0,3.525,2.0,0.0,1.0,0.0,185.0,46_5
411,933000320188206,IT376,F,unicam_10,UCAM,-173.3333333,2820.0,0.0,4.1,2.0,0.0,1.0,0.0,204.0,46_6
412,933000320188096,IT377,M,unicam_10,UCAM,-126.6666667,1640.0,0.0,3.675,2.0,0.0,1.0,0.0,247.0,46_7
413,933000320188203,IT378,M,unicam_10,UCAM,-93.33333333,2960.0,0.0,3.925,2.0,0.0,1.0,0.0,260.0,46_8
414,933000320188078,IT381,M,unicam_10,UCAM,-740.0,6360.0,4.0,4.775,2.0,0.0,1.0,0.0,286.0,48_1
415,933000320188091,IT383,F,unicam_10,UCAM,793.3333333,4920.0,4.0,3.2,2.0,0.0,1.0,0.0,205.0,48_1
416,933000320188750,IT385,M,unicam_10,UCAM,406.6666667,4920.0,0.0,2.95,2.0,0.0,1.0,0.0,277.0,48_3
417,933000320188082,IT386,M,unicam_10,UCAM,-240.0,6020.0,4.0,2.975,2.0,0.0,1.0,0.0,322.0,48_4
418,933000320188080,IT387,F,unicam_10,UCAM,-860.0,4080.0,6.0,4.3,2.0,0.0,1.0,0.0,197.0,48_3
419,933000320188461,IT390,M,unicam_10,UCAM,300.0,1460.0,2.0,3.3,2.0,0.0,1.0,0.0,250.0,48_6
420,933000320188451,IT393,M,unicam_10,UCAM,-360.0,6900.0,2.0,3.175,2.0,0.0,1.0,0.0,262.0,48_7
421,933000320188622,IT395,F,unicam_10,UCAM,-613.3333333,11000.0,9.0,1.6,2.0,0.0,1.0,0.0,187.0,48_7
422,933000320188617,IT399,F,unicam_10,UCAM,-233.3333333,5360.0,2.0,4.575,2.0,0.0,1.0,0.0,190.0,47_3
423,933000320188615,IT400,F,unicam_10,UCAM,-180.0,7500.0,4.0,3.55,2.0,0.0,1.0,0.0,168.0,47_4
424,933000320188512,IT402,M,unicam_11,UCAM,333.3333333,1500.0,2.0,4.625,2.0,0.0,1.0,0.0,307.0,46_2
425,933000320188518,IT406,M,unicam_11,UCAM,-866.6666667,11580.0,6.0,4.3,2.0,0.0,1.0,0.0,308.0,46_4
426,933000320188501,IT408,F,unicam_11,UCAM,-773.3333333,13120.0,4.0,4.375,2.0,0.0,1.0,0.0,203.0,46_4
427,933000320188534,IT414,M,unicam_11,UCAM,280.0,2960.0,4.0,3.225,2.0,0.0,1.0,0.0,320.0,46_6
428,933000320188304,IT416,F,unicam_11,UCAM,-180.0,6920.0,4.0,3.05,2.0,0.0,1.0,0.0,172.0,46_6
429,933000320188129,IT430,M,unicam_11,UCAM,-340.0,4180.0,4.0,4.525,2.0,0.0,1.0,0.0,,
430,933000320188324,IT431,F,unicam_11,UCAM,293.3333333,6680.0,4.0,1.775,2.0,0.0,1.0,0.0,205.0,48_5
431,933000320188315,IT433,M,unicam_11,UCAM,-46.66666667,2540.0,2.0,3.475,2.0,0.0,1.0,0.0,,
432,933000320188323,IT436,F,unicam_11,UCAM,93.33333333,6840.0,6.0,2.65,2.0,0.0,1.0,0.0,163.0,48_8
433,933000320188319,IT437,M,unicam_11,UCAM,-566.6666667,4900.0,4.0,5.45,2.0,0.0,1.0,0.0,269.0,47_5
434,933000320188309,IT438,M,unicam_11,UCAM,-100.0,5640.0,2.0,2.6,2.0,0.0,1.0,0.0,278.0,47_6
435,933000320188320,IT440,F,unicam_11,UCAM,-46.66666667,4760.0,6.0,3.65,2.0,0.0,1.0,0.0,176.0,47_8
436,933000320188346,IT444,F,unicam_12,UCAM,-520.0,5060.0,2.0,3.45,2.0,0.0,1.0,0.0,201.0,46_2
437,933000320188336,IT445,M,unicam_12,UCAM,-280.0,3380.0,2.0,5.975,2.0,0.0,1.0,0.0,340.0,46_3
438,933000320188329,IT448,F,unicam_12,UCAM,-413.3333333,6920.0,2.0,3.6,2.0,0.0,1.0,0.0,202.0,46_4
439,933000320499778,IT462,M,unicam_12,UCAM,-33.33333333,5000.0,4.0,3.75,2.0,0.0,1.0,0.0,250.0,48_2
440,933000320499780,IT464,F,unicam_12,UCAM,-246.6666667,5780.0,4.0,3.525,2.0,0.0,1.0,0.0,188.0,48_2
441,933000320500237,IT465,M,unicam_12,UCAM,-80.0,2080.0,4.0,4.125,2.0,0.0,1.0,0.0,242.0,48_3
442,933000320500248,IT466,M,unicam_12,UCAM,-400.0,4540.0,6.0,4.25,2.0,0.0,1.0,0.0,275.0,48_4
443,933000320500244,IT467,F,unicam_12,UCAM,-646.6666667,5900.0,6.0,3.35,2.0,0.0,1.0,0.0,199.0,48_3
444,933000320500246,IT468,F,unicam_12,UCAM,-1586.666667,8360.0,2.0,2.325,2.0,0.0,1.0,0.0,167.0,48_4
445,933000320499739,IT473,M,unicam_12,UCAM,-313.3333333,4860.0,6.0,3.0,2.0,0.0,1.0,0.0,311.0,48_6
446,933000320499731,IT474,M,unicam_12,UCAM,13.33333333,2980.0,6.0,2.75,2.0,0.0,1.0,0.0,281.0,48_7
447,933000320499732,IT476,F,unicam_12,UCAM,153.3333333,4480.0,6.0,3.725,2.0,0.0,1.0,0.0,183.0,48_6
448,933000320499917,IT477,M,unicam_12,UCAM,-413.3333333,4620.0,4.0,3.4,2.0,0.0,1.0,0.0,290.0,48_8
449,933000320500003,IT481,M,unicam_13,UCAM,-246.6666667,9100.0,4.0,1.6,2.0,0.0,1.0,0.0,300.0,46_1
450,933000320499965,IT485,M,unicam_13,UCAM,113.3333333,2560.0,0.0,4.425,2.0,0.0,1.0,0.0,280.0,46_3
451,933000320499956,IT486,M,unicam_13,UCAM,-46.66666667,4740.0,4.0,3.1,2.0,0.0,1.0,0.0,307.0,46_4
452,933000320499958,IT487,F,unicam_13,UCAM,-1646.666667,8580.0,4.0,2.625,2.0,0.0,1.0,0.0,232.0,46_3
453,933000320499954,IT488,F,unicam_13,UCAM,-273.3333333,6200.0,2.0,3.6,2.0,0.0,1.0,0.0,198.0,46_4
454,933000320499997,IT493,M,unicam_13,UCAM,-160.0,6800.0,2.0,1.575,2.0,0.0,1.0,0.0,337.0,46_5
455,933000320500326,IT496,F,unicam_13,UCAM,280.0,4520.0,6.0,2.7,2.0,0.0,1.0,0.0,204.0,46_6
456,933000320500323,IT498,M,unicam_13,UCAM,-26.66666667,2540.0,4.0,4.675,2.0,0.0,1.0,0.0,320.0,46_8
457,933000320500322,IT500,F,unicam_13,UCAM,-420.0,11600.0,6.0,2.525,2.0,0.0,1.0,0.0,220.0,46_8
458,933000320500122,IT503,F,unicam_13,UCAM,-120.0,5500.0,4.0,3.625,2.0,0.0,1.0,0.0,213.0,48_1
459,933000320500312,IT509,M,unicam_13,UCAM,46.66666667,4320.0,2.0,3.85,2.0,0.0,1.0,0.0,310.0,48_5
460,933000320500105,IT512,F,unicam_13,UCAM,-40.0,3680.0,2.0,3.675,2.0,0.0,1.0,0.0,184.0,48_6
461,933000320500415,IT521,M,unicam_14,UCAM,-66.66666667,2640.0,2.0,4.225,2.0,0.0,1.0,0.0,,
462,933000320500410,IT522,M,unicam_14,UCAM,-213.3333333,2440.0,2.0,4.425,2.0,0.0,1.0,0.0,343.0,46_2
463,933000320500401,IT524,F,unicam_14,UCAM,-360.0,5720.0,4.0,3.95,2.0,0.0,1.0,0.0,217.0,46_2
464,933000320500394,IT526,M,unicam_14,UCAM,-633.3333333,6240.0,2.0,2.025,2.0,0.0,1.0,0.0,360.0,46_4
465,933000320500380,IT528,F,unicam_14,UCAM,-393.3333333,7260.0,4.0,3.975,2.0,0.0,1.0,0.0,188.0,46_4
466,933000320500377,IT534,M,unicam_14,UCAM,-260.0,4320.0,4.0,3.55,2.0,0.0,1.0,0.0,327.0,46_6
467,933000320500378,IT535,F,unicam_14,UCAM,-200.0,7280.0,4.0,2.75,2.0,0.0,1.0,0.0,182.0,46_5
468,933000320500298,IT541,M,unicam_14,UCAM,-13.33333333,3940.0,2.0,3.6,2.0,0.0,1.0,0.0,331.0,48_1
469,933000320500294,IT543,F,unicam_14,UCAM,213.3333333,3460.0,0.0,3.75,2.0,0.0,1.0,0.0,200.0,48_1
470,933000320500282,IT545,M,unicam_14,UCAM,-80.0,5300.0,0.0,3.525,2.0,0.0,1.0,0.0,321.0,48_3
471,933000320500031,IT549,M,unicam_14,UCAM,-326.6666667,2880.0,2.0,4.575,2.0,0.0,1.0,0.0,300.0,48_5
472,933000320500278,IT553,M,unicam_14,UCAM,-1240.0,11100.0,6.0,1.675,2.0,0.0,1.0,0.0,322.0,48_6
473,933000320500279,IT554,M,unicam_14,UCAM,-260.0,6160.0,6.0,1.975,2.0,0.0,1.0,0.0,275.0,48_7
474,933000320500145,IT557,M,unicam_14,UCAM,133.3333333,2940.0,0.0,3.375,2.0,0.0,1.0,0.0,315.0,48_8
475,933000320500144,IT560,F,unicam_14,UCAM,-453.3333333,5420.0,2.0,3.5,2.0,0.0,1.0,0.0,199.0,47_3
476,933000320525433,IT575,F,unicam_16,UCAM,-153.3333333,12180.0,2.0,2.525,2.0,0.0,1.0,0.0,,
477,933000320525454,IT582,M,unicam_16,UCAM,-380.0,8080.0,2.0,3.375,2.0,0.0,1.0,0.0,226.0,48_1
478,933000320525487,IT589,M,unicam_16,UCAM,-253.3333333,6220.0,2.0,2.325,2.0,0.0,1.0,0.0,272.0,48_4
479,933000320525479,IT592,F,unicam_16,UCAM,206.6666667,2320.0,9.0,2.825,2.0,0.0,1.0,0.0,186.0,48_5
480,933000320697473,IT593,M,unicam_16,UCAM,-1146.666667,8040.0,2.0,3.725,2.0,0.0,1.0,0.0,189.0,48_6
481,933000320697471,IT595,F,unicam_16,UCAM,53.33333333,5460.0,4.0,3.6,2.0,0.0,1.0,0.0,144.0,48_6
482,933000320697462,IT598,M,unicam_16,UCAM,-140.0,5720.0,2.0,2.65,2.0,0.0,1.0,0.0,189.0,47_6
483,933000320046675,KAL042,M,MUSC02,MUSC,613.3333333,4600.0,2.0,3.0,2.0,0.0,1.0,0.0,243.0,O_5
484,933000320046674,KAL047,F,MUSC02,MUSC,66.66666667,960.0,1.0,3.5,2.0,0.0,1.0,0.0,168.0,O_1
485,933000320046673,KAL051,F,MUSC02,MUSC,926.6666667,9320.0,9.0,4.525,2.0,0.0,1.0,0.0,174.0,L_1
486,933000320046945,KAL056,F,MUSC02,MUSC,533.3333333,7600.0,6.0,3.5,2.0,0.0,1.0,0.0,184.0,L_1
487,933000320046701,KAL065,M,MUSC02,MUSC,260.0,5380.0,2.0,2.925,2.0,0.0,1.0,0.0,220.0,R_6
488,933000320046705,KAL068,F,MUSC02,MUSC,-373.3333333,7920.0,4.0,3.225,2.0,0.0,1.0,0.0,156.0,R_2
489,933000320046702,KAL069,M,MUSC02,MUSC,200.0,3580.0,12.0,3.325,2.0,0.0,1.0,0.0,238.0,R_6
490,933000320046722,KAL072,F,MUSC02,MUSC,-213.3333333,5800.0,12.0,2.725,2.0,0.0,1.0,0.0,148.0,R_2
491,933000320046723,KAL074,M,MUSC02,MUSC,173.3333333,4020.0,4.0,3.15,2.0,0.0,1.0,0.0,200.0,R_4
492,933000320046712,KAL075,F,MUSC02,MUSC,-66.66666667,5060.0,9.0,2.925,2.0,0.0,1.0,0.0,178.0,R_3
493,933000320046973,KAL077,M,MUSC02,MUSC,373.3333333,4260.0,12.0,4.0,2.0,0.0,1.0,0.0,192.0,R_4
494,933000320046967,KAL079,F,MUSC02,MUSC,1066.666667,6860.0,9.0,3.7,2.0,0.0,1.0,0.0,147.0,R_3
495,933000320047059,KAL081,M,MUSC03,MUSC,546.6666667,3960.0,9.0,3.9,2.0,0.0,1.0,0.0,256.0,R_1
496,933000320047072,KAL082,M,MUSC03,MUSC,-40.0,1440.0,2.0,3.975,2.0,0.0,1.0,0.0,242.0,R_1
497,933000320047074,KAL083,F,MUSC03,MUSC,220.0,7180.0,2.0,3.525,2.0,0.0,1.0,0.0,157.0,R_3
498,933000320047063,KAL084,F,MUSC03,MUSC,-233.3333333,13620.0,15.0,4.025,2.0,0.0,1.0,0.0,166.0,R_3
499,933000320047070,KAL086,M,MUSC03,MUSC,113.3333333,5900.0,6.0,4.6,2.0,0.0,1.0,0.0,230.0,R_1
500,933000320047075,KAL088,F,MUSC03,MUSC,393.3333333,9620.0,15.0,4.725,2.0,0.0,1.0,0.0,162.0,R_3
501,933000320047067,KAL091,F,MUSC03,MUSC,-493.3333333,6780.0,15.0,3.65,2.0,0.0,1.0,0.0,142.0,R_3
502,933000320047057,KAL092,F,MUSC03,MUSC,546.6666667,10000.0,12.0,5.05,2.0,0.0,1.0,0.0,,
503,933000320047215,KAL094,M,MUSC03,MUSC,200.0,5240.0,6.0,3.275,2.0,0.0,1.0,0.0,247.0,R_1
504,933000320047224,KAL099,F,MUSC03,MUSC,-420.0,6140.0,6.0,3.475,2.0,0.0,1.0,0.0,164.0,O_3
505,933000320047218,KAL100,F,MUSC03,MUSC,-286.6666667,11780.0,12.0,3.275,2.0,0.0,1.0,0.0,164.0,O_3
506,933000320047187,KAL101,M,MUSC03,MUSC,-66.66666667,5220.0,2.0,4.25,2.0,0.0,1.0,0.0,202.0,O_2
507,933000320047200,KAL102,M,MUSC03,MUSC,213.3333333,9520.0,15.0,5.625,2.0,0.0,1.0,0.0,219.0,O_2
508,933000320047198,KAL104,F,MUSC03,MUSC,-780.0,13640.0,12.0,4.225,2.0,0.0,1.0,0.0,132.0,O_4
509,933000320047191,KAL105,M,MUSC03,MUSC,0.0,500.0,0.0,4.925,2.0,0.0,1.0,0.0,258.0,L_2
510,933000320047192,KAL109,M,MUSC03,MUSC,100.0,7460.0,12.0,3.65,2.0,0.0,1.0,0.0,211.0,L_2
511,933000320047185,KAL110,M,MUSC03,MUSC,333.3333333,5380.0,2.0,4.85,2.0,0.0,1.0,0.0,200.0,L_2
512,933000320047177,KAL111,F,MUSC03,MUSC,126.6666667,19020.0,2.0,2.625,2.0,0.0,1.0,0.0,142.0,L_4
513,933000320047194,KAL112,F,MUSC03,MUSC,-1066.666667,11120.0,6.0,3.95,2.0,0.0,1.0,0.0,145.0,L_4
514,933000320047030,KAL116,F,MUSC03,MUSC,426.6666667,5780.0,12.0,2.8,2.0,0.0,1.0,0.0,136.0,L_4
515,933000320047996,KAL122,M,MUSC04,MUSC,-266.6666667,2600.0,2.0,2.9,2.0,0.0,1.0,0.0,339.0,R_1
516,933000320047997,KAL123,F,MUSC04,MUSC,-180.0,4840.0,2.0,3.2,2.0,0.0,1.0,0.0,166.0,R_3
517,933000320047803,KAL126,M,MUSC04,MUSC,-166.6666667,2820.0,2.0,3.65,2.0,0.0,1.0,0.0,305.0,R_1
518,933000320047808,KAL127,F,MUSC04,MUSC,40.0,8260.0,9.0,2.975,2.0,0.0,1.0,0.0,183.0,R_3
519,933000320047739,KAL141,M,MUSC04,MUSC,633.3333333,5920.0,6.0,2.5,2.0,0.0,1.0,0.0,258.0,O_2
520,933000320047738,KAL142,M,MUSC04,MUSC,53.33333333,1420.0,4.0,3.175,2.0,0.0,1.0,0.0,285.0,O_2
521,933000320047737,KAL145,M,MUSC04,MUSC,-113.3333333,980.0,2.0,3.65,2.0,0.0,1.0,0.0,292.0,L_2
522,933000320047735,KAL147,F,MUSC04,MUSC,-306.6666667,20440.0,4.0,3.35,2.0,0.0,1.0,0.0,170.0,L_4
523,933000320047573,KAL152,F,MUSC04,MUSC,-300.0,4380.0,1.0,3.125,2.0,0.0,1.0,0.0,174.0,L_4
524,933000320047570,KAL153,M,MUSC04,MUSC,-1393.333333,18380.0,6.0,2.1,2.0,0.0,1.0,0.0,288.0,L_2
525,933000320047562,KAL155,F,MUSC04,MUSC,420.0,9300.0,6.0,3.575,2.0,0.0,1.0,0.0,182.0,L_4
526,933000320186936,KAL161,M,MUSC05,MUSC,213.3333333,4260.0,1.0,2.9,2.0,0.0,1.0,0.0,282.0,R_1
527,933000320186945,KAL162,M,MUSC05,MUSC,26.66666667,1380.0,0.0,2.875,2.0,0.0,1.0,0.0,290.0,R_1
528,933000320186867,KAL163,F,MUSC05,MUSC,-686.6666667,6300.0,2.0,3.175,2.0,0.0,1.0,0.0,179.0,R_3
529,933000320186929,KAL165,M,MUSC05,MUSC,-40.0,760.0,1.0,2.8,2.0,0.0,1.0,0.0,250.0,R_1
530,933000320186932,KAL166,M,MUSC05,MUSC,-173.3333333,12420.0,6.0,2.6,2.0,0.0,1.0,0.0,263.0,R_1
531,933000320187120,KAL174,M,MUSC05,MUSC,306.6666667,4080.0,6.0,3.825,2.0,0.0,1.0,0.0,271.0,R_1
532,933000320187110,KAL175,F,MUSC05,MUSC,-1333.333333,9500.0,6.0,2.925,2.0,0.0,1.0,0.0,183.0,R_3
533,933000320187019,KAL187,F,MUSC05,MUSC,-233.3333333,8720.0,9.0,2.85,2.0,0.0,1.0,0.0,151.0,L_4
534,933000320187024,KAL189,M,MUSC05,MUSC,-20.0,800.0,1.0,3.425,2.0,0.0,1.0,0.0,233.0,L_2
535,933000320187016,KAL191,F,MUSC05,MUSC,-1286.666667,23640.0,9.0,2.95,2.0,0.0,1.0,0.0,163.0,L_4
536,933000320187328,KAL207,F,MUSC06,MUSC,-106.6666667,3860.0,12.0,2.95,2.0,0.0,1.0,0.0,166.0,R_3
537,933000320187434,KAL209,M,MUSC06,MUSC,-280.0,11560.0,20.0,1.625,2.0,0.0,1.0,0.0,213.0,R_1
538,933000320187258,KAL210,M,MUSC06,MUSC,-73.33333333,12060.0,9.0,2.55,2.0,0.0,1.0,0.0,320.0,R_1
539,933000320187265,KAL214,M,MUSC06,MUSC,426.6666667,2540.0,15.0,2.025,2.0,0.0,1.0,0.0,209.0,R_1
540,933000320187391,KAL218,M,MUSC06,MUSC,393.3333333,4940.0,9.0,3.1,2.0,0.0,1.0,0.0,342.0,R_1
541,933000320187393,KAL219,F,MUSC06,MUSC,-26.66666667,12340.0,9.0,2.325,2.0,0.0,1.0,0.0,165.0,R_3
542,933000320187395,KAL224,F,MUSC06,MUSC,-360.0,6200.0,4.0,3.2,2.0,0.0,1.0,0.0,175.0,R_4
543,933000320048182,KAL228,F,MUSC06,MUSC,-240.0,15420.0,9.0,2.275,2.0,0.0,1.0,0.0,151.0,L_4
544,933000320187297,KAL229,M,MUSC06,MUSC,-353.3333333,8300.0,6.0,2.05,2.0,0.0,1.0,0.0,236.0,L_2
545,933000320187286,KAL232,F,MUSC06,MUSC,413.3333333,7440.0,4.0,3.075,2.0,0.0,1.0,0.0,183.0,L_4
546,933000320187279,KAL233,M,MUSC06,MUSC,-206.6666667,10260.0,9.0,2.825,2.0,0.0,1.0,0.0,240.0,L_2
547,933000320048318,KAL245,M,MUSC07,MUSC,46.66666667,800.0,2.0,3.05,2.0,0.0,1.0,0.0,309.0,R_1
548,933000320048322,KAL246,M,MUSC07,MUSC,366.6666667,3740.0,12.0,2.45,2.0,0.0,1.0,0.0,268.0,R_1
549,933000320048120,KAL247,F,MUSC07,MUSC,-193.3333333,4260.0,6.0,3.675,2.0,0.0,1.0,0.0,167.0,R_3
550,933000320048102,KAL248,F,MUSC07,MUSC,-93.33333333,7340.0,2.0,3.025,2.0,0.0,1.0,0.0,165.0,R_3
551,933000320048156,KAL255,F,MUSC07,MUSC,593.3333333,8860.0,4.0,3.125,2.0,0.0,1.0,0.0,180.0,R_3
552,933000320048162,KAL258,F,MUSC07,MUSC,826.6666667,7200.0,2.0,2.325,2.0,0.0,1.0,0.0,190.0,R_3
553,933000320048171,KAL259,F,MUSC07,MUSC,240.0,3980.0,15.0,2.8,2.0,0.0,1.0,0.0,163.0,R_3
554,933000320048288,KAL272,F,MUSC07,MUSC,206.6666667,7920.0,4.0,2.825,2.0,0.0,1.0,0.0,149.0,L_4
555,933000320048671,KAL277,M,MUSC07,MUSC,440.0,5740.0,9.0,2.3,2.0,0.0,1.0,0.0,253.0,L_2
556,933000320048955,KAL281,M,MUSC08,MUSC,-373.33,2940.0,2.0,3.375,2.0,0.0,1.0,0.0,324.0,R_1
557,933000320048990,KAL282,M,MUSC08,MUSC,326.67,3500.0,12.0,2.975,2.0,0.0,1.0,0.0,288.0,R_1
558,933000320048996,KAL283,F,MUSC08,MUSC,-633.33,5880.0,3.0,3.15,2.0,0.0,1.0,0.0,193.0,R_3
559,933000320048989,KAL284,F,MUSC08,MUSC,-406.67,4660.0,6.0,3.225,2.0,0.0,1.0,0.0,201.0,R_3
560,933000320048979,KAL285,M,MUSC08,MUSC,-300.0,10480.0,9.0,2.1,2.0,0.0,1.0,0.0,327.0,R_1
561,933000320048954,KAL286,M,MUSC08,MUSC,-166.67,3420.0,6.0,3.225,2.0,0.0,1.0,0.0,289.0,R_1
562,933000320048974,KAL287,F,MUSC08,MUSC,-1266.67,11740.0,4.0,3.15,2.0,0.0,1.0,0.0,180.0,R_3
563,933000320048861,KAL289,M,MUSC08,MUSC,-206.67,1660.0,4.0,2.9,2.0,0.0,1.0,0.0,325.0,R_1
564,933000320048874,KAL290,M,MUSC08,MUSC,-33.33,480.0,0.0,3.375,2.0,0.0,1.0,0.0,289.0,R_1
565,933000320049062,KAL294,M,MUSC08,MUSC,293.33,3040.0,12.0,2.225,2.0,0.0,1.0,0.0,299.0,R_1
566,933000320049055,KAL299,F,MUSC08,MUSC,686.67,5760.0,12.0,3.675,2.0,0.0,1.0,0.0,205.0,R_3
567,933000320049057,KAL300,F,MUSC08,MUSC,320.0,9540.0,12.0,2.875,2.0,0.0,1.0,0.0,175.0,R_3
568,933000320048413,KAL304,F,MUSC08,MUSC,553.33,11900.0,6.0,2.675,2.0,0.0,1.0,0.0,176.0,R_4
569,933000320048416,KAL306,M,MUSC08,MUSC,73.33,1640.0,6.0,2.875,2.0,0.0,1.0,0.0,230.0,L_2
570,933000320048410,KAL310,M,MUSC08,MUSC,33.33,4040.0,12.0,2.925,2.0,0.0,1.0,0.0,252.0,L_2
571,933000320048420,KAL312,F,MUSC08,MUSC,66.67,4360.0,20.0,2.475,2.0,0.0,1.0,0.0,138.0,L_4
572,933000320048866,KAL315,F,MUSC08,MUSC,100.0,2160.0,4.0,3.825,2.0,0.0,1.0,0.0,159.0,L_4
573,933000320188404,KAL333,M,MUSC09,MUSC,186.67,5420.0,4.0,3.25,2.0,0.0,1.0,0.0,299.0,R_1
574,933000320188409,KAL339,F,MUSC09,MUSC,-780.0,7700.0,6.0,3.375,2.0,0.0,1.0,0.0,196.0,R_3
575,933000320188420,KAL340,F,MUSC09,MUSC,-546.67,6420.0,6.0,3.275,2.0,0.0,1.0,0.0,167.0,R_3
576,933000320188243,KAL347,F,MUSC09,MUSC,380.0,12040.0,9.0,2.05,2.0,0.0,1.0,0.0,167.0,L_4
577,933000320188379,KAL348,F,MUSC09,MUSC,326.67,6920.0,6.0,3.05,2.0,0.0,1.0,0.0,156.0,L_4
578,933000320188232,KAL349,M,MUSC09,MUSC,220.0,6700.0,6.0,2.325,2.0,0.0,1.0,0.0,259.0,L_2
579,933000320188237,KAL353,M,MUSC09,MUSC,393.33,6080.0,6.0,2.35,2.0,0.0,1.0,0.0,274.0,L_2
580,933000320188235,KAL354,M,MUSC09,MUSC,-133.33,9260.0,1.0,2.225,2.0,0.0,1.0,0.0,243.0,L_2
581,933000320188580,KAL361,M,MUSC10,MUSC,453.33,4720.0,6.0,3.55,2.0,0.0,1.0,0.0,278.0,R_1
582,933000320188221,KAL365,M,MUSC10,MUSC,-433.33,13900.0,9.0,2.375,2.0,0.0,1.0,0.0,331.0,R_1
583,933000320188222,KAL366,M,MUSC10,MUSC,240.0,5220.0,2.0,2.675,2.0,0.0,1.0,0.0,289.0,R_1
584,933000320188211,KAL367,F,MUSC10,MUSC,80.0,5120.0,4.0,2.85,2.0,0.0,1.0,0.0,195.0,R_3
585,933000320188220,KAL368,F,MUSC10,MUSC,133.33,10660.0,6.0,2.4,2.0,0.0,1.0,0.0,185.0,R_3
586,933000320188201,KAL374,M,MUSC10,MUSC,140.0,5840.0,6.0,2.6,2.0,0.0,1.0,0.0,299.0,R_1
587,933000320188204,KAL376,F,MUSC10,MUSC,-280.0,14860.0,12.0,2.875,2.0,0.0,1.0,0.0,,
588,933000320188100,KAL382,M,MUSC10,MUSC,100.0,9360.0,6.0,2.1,2.0,0.0,1.0,0.0,268.0,R_2
589,933000320188459,KAL391,F,MUSC10,MUSC,-420.0,13540.0,4.0,3.025,2.0,0.0,1.0,0.0,174.0,L_4
590,933000320188623,KAL393,M,MUSC10,MUSC,-393.33,14060.0,12.0,1.525,2.0,0.0,1.0,0.0,254.0,L_2
591,933000320188610,KAL395,F,MUSC10,MUSC,-780.0,15140.0,9.0,1.575,2.0,0.0,1.0,0.0,176.0,L_4
592,933000320188507,KAL402,M,MUSC11,MUSC,113.0,10040.0,9.0,2.675,2.0,0.0,1.0,0.0,321.0,R_1
593,933000320188515,KAL403,F,MUSC11,MUSC,413.0,10320.0,9.0,3.0,2.0,0.0,1.0,0.0,170.0,R_3
594,933000320188513,KAL404,F,MUSC11,MUSC,700.0,7060.0,4.0,2.75,2.0,0.0,1.0,0.0,183.0,R_3
595,933000320188505,KAL406,M,MUSC11,MUSC,200.0,3100.0,6.0,3.45,2.0,0.0,1.0,0.0,288.0,R_1
596,933000320188527,KAL414,M,MUSC11,MUSC,207.0,4660.0,4.0,2.625,2.0,0.0,1.0,0.0,273.0,R_1
597,933000320188135,KAL417,M,MUSC11,MUSC,127.0,3900.0,2.0,2.9,2.0,0.0,1.0,0.0,254.0,R_1
598,933000320188126,KAL420,F,MUSC11,MUSC,413.0,6000.0,15.0,3.25,2.0,0.0,1.0,0.0,168.0,R_3
599,933000320188149,KAL423,F,MUSC11,MUSC,293.0,4880.0,9.0,2.55,2.0,0.0,1.0,0.0,202.0,R_4
600,933000320188328,KAL448,F,MUSC12,MUSC,547.0,6800.0,6.0,2.425,2.0,0.0,1.0,0.0,162.0,R_3
601,933000320499888,KAL449,M,MUSC12,MUSC,-173.0,9100.0,20.0,1.4,2.0,0.0,1.0,0.0,288.0,R_1
602,933000320499795,KAL458,M,MUSC12,MUSC,-27.0,3560.0,6.0,2.875,2.0,0.0,1.0,0.0,290.0,R_1
603,933000320499799,KAL460,F,MUSC12,MUSC,13.0,5640.0,12.0,2.7,2.0,0.0,1.0,0.0,189.0,R_3
604,933000320500247,KAL461,M,MUSC12,MUSC,-87.0,6840.0,12.0,2.05,2.0,0.0,1.0,0.0,284.0,R_2
605,933000320500250,KAL463,F,MUSC12,MUSC,-7.0,6780.0,12.0,2.925,2.0,0.0,1.0,0.0,191.0,R_4
606,933000320499734,KAL475,F,MUSC12,MUSC,207.0,8420.0,9.0,2.875,2.0,0.0,1.0,0.0,180.0,L_4
607,933000320499733,KAL476,F,MUSC12,MUSC,360.0,11120.0,2.0,2.45,2.0,0.0,1.0,0.0,168.0,L_4
608,933000320499960,KAL487,F,MUSC13,MUSC,167.0,2360.0,2.0,3.125,2.0,0.0,1.0,0.0,187.0,R_3
609,933000320500345,KAL492,F,MUSC13,MUSC,-140.0,4640.0,1.0,3.075,2.0,0.0,1.0,0.0,192.0,R_3
610,933000320500328,KAL495,F,MUSC13,MUSC,447.0,5540.0,9.0,2.55,2.0,0.0,1.0,0.0,222.0,R_3
611,933000320500329,KAL496,F,MUSC13,MUSC,160.0,10600.0,6.0,2.7,2.0,0.0,1.0,0.0,228.0,R_3
